village_id,village_name,district,date,rainfall_1d,rainfall_3d,rainfall_6d,rainfall_24h,rainfall_intensity,soil_moisture,river_level,elevation,slope,aspect,flow_accumulation,distance_to_river,historical_flood_frequency,forecast_rainfall,land_use,flood_target_N_hours,risk_score,lead_time_hrs
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-21T18:00:00,58.78,189.47,334.07,58.78,0.9,99.0,5.93,960,34.0,210.0,2400.0,20,8,7.91,Steepland Scrub,1,30.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-21T21:00:00,48.33,188.38,324.63,48.33,0.33,98.57,5.55,960,34.0,210.0,2400.0,20,8,7.52,Steepland Scrub,0,28.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T00:00:00,79.6,219.22,354.43,79.6,15.48,99.0,6.83,960,34.0,210.0,2400.0,20,8,19.98,Steepland Scrub,1,43.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T03:00:00,81.33,196.04,354.37,81.33,2.0,99.0,6.54,960,34.0,210.0,2400.0,20,8,6.39,Steepland Scrub,1,33.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T06:00:00,82.6,200.86,332.17,82.6,2.74,99.0,6.38,960,34.0,210.0,2400.0,20,8,9.92,Steepland Scrub,1,33.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T09:00:00,78.05,197.53,331.4,78.05,0.09,98.41,5.93,960,34.0,210.0,2400.0,20,8,0.92,Steepland Scrub,1,29.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T12:00:00,51.59,176.89,330.74,51.59,0.09,97.83,5.53,960,34.0,210.0,2400.0,20,8,0.93,Steepland Scrub,0,27.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T15:00:00,49.66,179.59,332.68,49.66,2.71,99.0,5.42,960,34.0,210.0,2400.0,20,8,3.3,Steepland Scrub,0,28.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T18:00:00,47.82,177.3,328.68,47.82,0.03,98.37,5.07,960,34.0,210.0,2400.0,20,8,5.23,Steepland Scrub,0,25.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-22T21:00:00,53.13,182.27,327.8,53.13,2.75,99.0,5.06,960,34.0,210.0,2400.0,20,8,9.87,Steepland Scrub,0,27.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T00:00:00,24.39,183.74,323.67,24.39,1.63,99.0,4.89,960,34.0,210.0,2400.0,20,8,8.56,Steepland Scrub,0,26.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T03:00:00,23.04,181.42,325.26,23.04,1.78,99.0,4.75,960,34.0,210.0,2400.0,20,8,6.63,Steepland Scrub,0,25.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T06:00:00,18.85,147.76,325.65,18.85,0.94,99.0,4.56,960,34.0,210.0,2400.0,20,8,7.84,Steepland Scrub,0,24.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T09:00:00,21.0,145.33,326.58,21.0,1.33,99.0,4.42,960,34.0,210.0,2400.0,20,8,7.52,Steepland Scrub,0,23.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T12:00:00,25.31,147.82,322.62,25.31,2.28,99.0,4.41,960,34.0,210.0,2400.0,20,8,2.71,Steepland Scrub,0,24.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T15:00:00,26.75,153.57,323.63,26.75,3.03,99.0,4.51,960,34.0,210.0,2400.0,20,8,3.51,Steepland Scrub,0,25.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T18:00:00,27.3,133.9,321.06,27.3,0.34,98.59,4.29,960,34.0,210.0,2400.0,20,8,1.87,Steepland Scrub,0,22.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-23T21:00:00,28.0,129.46,300.48,28.0,3.74,99.0,4.4,960,34.0,210.0,2400.0,20,8,6.54,Steepland Scrub,0,25.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T00:00:00,29.84,133.83,304.79,29.84,2.31,99.0,4.4,960,34.0,210.0,2400.0,20,8,8.57,Steepland Scrub,0,24.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T03:00:00,27.0,131.37,285.03,27.0,0.07,98.4,4.16,960,34.0,210.0,2400.0,20,8,3.51,Steepland Scrub,0,21.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T06:00:00,47.93,149.39,302.12,47.93,13.61,99.0,5.13,960,34.0,210.0,2400.0,20,8,10.99,Steepland Scrub,0,34.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T09:00:00,50.11,149.16,305.27,50.11,2.46,99.0,5.04,960,34.0,210.0,2400.0,20,8,3.43,Steepland Scrub,0,27.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T12:00:00,47.85,124.75,307.44,47.85,1.07,99.0,4.85,960,34.0,210.0,2400.0,20,8,5.98,Steepland Scrub,0,25.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T15:00:00,44.38,120.79,310.14,44.38,1.63,99.0,4.71,960,34.0,210.0,2400.0,20,8,5.22,Steepland Scrub,0,25.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T18:00:00,43.84,118.96,308.43,43.84,0.03,98.37,4.44,960,34.0,210.0,2400.0,20,8,1.42,Steepland Scrub,0,23.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-24T21:00:00,39.13,120.27,308.65,39.13,1.11,98.47,4.29,960,34.0,210.0,2400.0,20,8,8.36,Steepland Scrub,0,23.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T00:00:00,70.69,124.92,344.14,70.69,21.03,99.0,5.94,960,34.0,210.0,2400.0,20,8,17.48,Steepland Scrub,1,42.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T03:00:00,72.32,122.36,318.39,72.32,0.96,99.0,5.62,960,34.0,210.0,2400.0,20,8,2.79,Steepland Scrub,0,28.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T06:00:00,67.31,134.09,334.95,67.31,8.75,99.0,6.17,960,34.0,210.0,2400.0,20,8,13.22,Steepland Scrub,1,36.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T09:00:00,63.22,134.33,331.87,63.22,0.23,98.51,5.76,960,34.0,210.0,2400.0,20,8,7.43,Steepland Scrub,0,29.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T12:00:00,83.34,156.51,333.4,83.34,10.5,99.0,6.53,960,34.0,210.0,2400.0,20,8,16.84,Steepland Scrub,1,38.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T15:00:00,81.76,152.89,332.49,81.76,0.8,98.92,6.13,960,34.0,210.0,2400.0,20,8,7.93,Steepland Scrub,1,31.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T18:00:00,86.63,157.77,335.07,86.63,2.56,99.0,5.95,960,34.0,210.0,2400.0,20,8,6.82,Steepland Scrub,1,31.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-25T21:00:00,85.11,152.25,334.51,85.11,0.18,98.49,5.56,960,34.0,210.0,2400.0,20,8,0.46,Steepland Scrub,0,27.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T00:00:00,57.79,158.32,342.06,57.79,5.13,99.0,5.65,960,34.0,210.0,2400.0,20,8,10.39,Steepland Scrub,0,31.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T03:00:00,75.39,174.71,356.13,75.39,11.25,99.0,6.28,960,34.0,210.0,2400.0,20,8,14.93,Steepland Scrub,1,38.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T06:00:00,59.77,175.01,322.77,59.77,1.02,99.0,5.94,960,34.0,210.0,2400.0,20,8,8.6,Steepland Scrub,1,30.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T09:00:00,60.22,173.55,318.87,60.22,0.46,98.69,5.57,960,34.0,210.0,2400.0,20,8,2.28,Steepland Scrub,0,28.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T12:00:00,55.77,186.97,334.79,55.77,9.41,99.0,6.14,960,34.0,210.0,2400.0,20,8,11.07,Steepland Scrub,1,36.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T15:00:00,54.98,181.12,334.7,54.98,0.32,98.6,5.74,960,34.0,210.0,2400.0,20,8,7.37,Steepland Scrub,0,29.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T18:00:00,50.08,180.55,314.45,50.08,0.02,97.96,5.35,960,34.0,210.0,2400.0,20,8,1.23,Steepland Scrub,0,26.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-26T21:00:00,49.9,174.15,303.61,49.9,0.08,97.38,5.01,960,34.0,210.0,2400.0,20,8,2.48,Steepland Scrub,0,25.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T00:00:00,42.05,170.53,304.36,42.05,0.52,97.12,4.75,960,34.0,210.0,2400.0,20,8,1.02,Steepland Scrub,0,24.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T03:00:00,25.31,173.02,304.39,25.31,1.21,97.52,4.6,960,34.0,210.0,2400.0,20,8,8.16,Steepland Scrub,0,24.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T06:00:00,26.19,153.27,302.66,26.19,1.43,98.08,4.5,960,34.0,210.0,2400.0,20,8,9.16,Steepland Scrub,0,24.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T09:00:00,28.97,152.41,301.57,28.97,1.91,98.88,4.43,960,34.0,210.0,2400.0,20,8,1.64,Steepland Scrub,0,24.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T12:00:00,20.89,160.01,284.76,20.89,4.56,99.0,4.7,960,34.0,210.0,2400.0,20,8,4.1,Steepland Scrub,0,26.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T15:00:00,20.45,157.19,277.98,20.45,0.1,98.42,4.43,960,34.0,210.0,2400.0,20,8,4.07,Steepland Scrub,0,23.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T18:00:00,21.7,158.41,277.37,21.7,0.68,98.29,4.25,960,34.0,210.0,2400.0,20,8,0.67,Steepland Scrub,0,22.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-27T21:00:00,50.5,185.51,305.78,50.5,16.19,99.0,5.54,960,34.0,210.0,2400.0,20,8,19.55,Steepland Scrub,0,37.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T00:00:00,50.77,150.62,275.54,50.77,0.68,98.85,5.24,960,34.0,210.0,2400.0,20,8,4.13,Steepland Scrub,0,26.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T03:00:00,49.04,149.74,272.1,49.04,0.52,98.56,4.95,960,34.0,210.0,2400.0,20,8,2.23,Steepland Scrub,0,25.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T06:00:00,46.69,132.65,266.75,46.69,0.4,98.18,4.68,960,34.0,210.0,2400.0,20,8,6.27,Steepland Scrub,0,24.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T09:00:00,44.24,133.43,267.76,44.24,0.6,98.0,4.47,960,34.0,210.0,2400.0,20,8,7.29,Steepland Scrub,0,23.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T12:00:00,39.58,116.24,272.76,39.58,2.54,99.0,4.49,960,34.0,210.0,2400.0,20,8,9.57,Steepland Scrub,0,25.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T15:00:00,43.11,118.53,271.43,43.11,1.99,99.0,4.43,960,34.0,210.0,2400.0,20,8,8.05,Steepland Scrub,0,24.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T18:00:00,47.7,119.47,277.25,47.7,3.49,99.0,4.49,960,34.0,210.0,2400.0,20,8,2.52,Steepland Scrub,0,25.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-28T21:00:00,23.85,124.25,276.5,23.85,2.57,99.0,4.51,960,34.0,210.0,2400.0,20,8,7.23,Steepland Scrub,0,25.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T00:00:00,25.49,118.31,276.63,25.49,1.68,99.0,4.4,960,34.0,210.0,2400.0,20,8,5.98,Steepland Scrub,0,24.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T03:00:00,30.53,104.88,279.58,30.53,2.87,99.0,4.47,960,34.0,210.0,2400.0,20,8,5.81,Steepland Scrub,0,25.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T06:00:00,33.82,106.69,281.71,33.82,2.19,99.0,4.43,960,34.0,210.0,2400.0,20,8,4.74,Steepland Scrub,0,24.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T09:00:00,60.9,134.11,307.66,60.9,15.47,99.0,5.65,960,34.0,210.0,2400.0,20,8,18.83,Steepland Scrub,0,38.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T12:00:00,60.11,120.58,307.55,60.11,2.56,99.0,5.5,960,34.0,210.0,2400.0,20,8,7.15,Steepland Scrub,0,29.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T15:00:00,57.6,121.15,302.28,57.6,0.67,98.83,5.2,960,34.0,210.0,2400.0,20,8,3.88,Steepland Scrub,0,26.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T18:00:00,56.07,125.46,306.01,56.07,2.59,99.0,5.1,960,34.0,210.0,2400.0,20,8,9.35,Steepland Scrub,0,27.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-29T21:00:00,52.32,126.67,300.82,52.32,0.64,98.9,4.85,960,34.0,210.0,2400.0,20,8,2.53,Steepland Scrub,0,25.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T00:00:00,56.92,133.18,303.71,56.92,4.07,99.0,4.95,960,34.0,210.0,2400.0,20,8,8.32,Steepland Scrub,0,27.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T03:00:00,56.33,135.89,308.91,56.33,2.64,99.0,4.92,960,34.0,210.0,2400.0,20,8,5.72,Steepland Scrub,0,26.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T06:00:00,53.95,134.46,287.73,53.95,0.91,98.99,4.71,960,34.0,210.0,2400.0,20,8,4.47,Steepland Scrub,0,24.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T09:00:00,33.1,138.24,290.64,33.1,4.2,99.0,4.82,960,34.0,210.0,2400.0,20,8,4.75,Steepland Scrub,0,27.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T12:00:00,33.9,133.59,293.6,33.9,2.41,99.0,4.8,960,34.0,210.0,2400.0,20,8,4.26,Steepland Scrub,0,26.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T15:00:00,34.51,135.21,292.4,34.51,0.83,99.0,4.61,960,34.0,210.0,2400.0,20,8,6.0,Steepland Scrub,0,24.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T18:00:00,34.57,138.33,296.75,34.57,2.49,99.0,4.57,960,34.0,210.0,2400.0,20,8,3.19,Steepland Scrub,0,25.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-30T21:00:00,36.29,112.46,297.98,36.29,1.68,99.0,4.47,960,34.0,210.0,2400.0,20,8,6.13,Steepland Scrub,0,24.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T00:00:00,33.47,115.87,266.49,33.47,2.59,99.0,4.47,960,34.0,210.0,2400.0,20,8,9.2,Steepland Scrub,0,24.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T03:00:00,28.18,115.03,264.77,28.18,0.02,98.37,4.22,960,34.0,210.0,2400.0,20,8,3.66,Steepland Scrub,0,22.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T06:00:00,33.28,121.05,253.7,33.28,3.91,99.0,4.35,960,34.0,210.0,2400.0,20,8,10.2,Steepland Scrub,0,25.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T09:00:00,27.96,121.95,255.38,27.96,1.05,99.0,4.22,960,34.0,210.0,2400.0,20,8,3.64,Steepland Scrub,0,22.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T12:00:00,24.76,118.76,235.01,24.76,1.04,99.0,4.1,960,34.0,210.0,2400.0,20,8,7.3,Steepland Scrub,0,22.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T15:00:00,49.61,141.71,260.24,49.61,13.74,99.0,5.28,960,34.0,210.0,2400.0,20,8,14.31,Steepland Scrub,0,35.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T18:00:00,51.17,141.81,261.28,51.17,3.48,99.0,5.25,960,34.0,210.0,2400.0,20,8,8.09,Steepland Scrub,0,28.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-08-31T21:00:00,50.89,139.5,263.75,50.89,1.28,99.0,5.06,960,34.0,210.0,2400.0,20,8,1.34,Steepland Scrub,0,26.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T00:00:00,46.53,136.91,255.22,46.53,0.15,98.47,4.76,960,34.0,210.0,2400.0,20,8,8.0,Steepland Scrub,0,24.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T03:00:00,49.22,133.73,238.6,49.22,1.35,98.92,4.62,960,34.0,210.0,2400.0,20,8,3.67,Steepland Scrub,0,24.6,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T06:00:00,43.96,131.19,237.89,43.96,0.75,98.84,4.43,960,34.0,210.0,2400.0,20,8,4.71,Steepland Scrub,0,23.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T09:00:00,45.02,106.08,240.19,45.02,1.45,99.0,4.35,960,34.0,210.0,2400.0,20,8,7.47,Steepland Scrub,0,23.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T12:00:00,45.95,104.61,225.18,45.95,1.45,99.0,4.26,960,34.0,210.0,2400.0,20,8,4.43,Steepland Scrub,0,23.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T15:00:00,20.21,104.33,225.48,20.21,0.48,98.72,4.09,960,34.0,210.0,2400.0,20,8,8.34,Steepland Scrub,0,22.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T18:00:00,16.6,102.34,227.8,16.6,1.24,99.0,4.0,960,34.0,210.0,2400.0,20,8,1.26,Steepland Scrub,0,21.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-01T21:00:00,22.01,109.19,235.86,22.01,4.6,99.0,4.23,960,34.0,210.0,2400.0,20,8,8.17,Steepland Scrub,0,25.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T00:00:00,24.74,104.74,237.92,24.74,1.49,99.0,4.17,960,34.0,210.0,2400.0,20,8,7.45,Steepland Scrub,0,22.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T03:00:00,25.06,102.46,238.35,25.06,1.75,99.0,4.11,960,34.0,210.0,2400.0,20,8,9.21,Steepland Scrub,0,22.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T06:00:00,26.73,103.97,238.43,26.73,1.63,99.0,4.06,960,34.0,210.0,2400.0,20,8,6.93,Steepland Scrub,0,22.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T09:00:00,47.92,120.9,259.13,47.92,11.8,99.0,5.12,960,34.0,210.0,2400.0,20,8,16.73,Steepland Scrub,0,33.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T12:00:00,45.6,116.3,249.89,45.6,0.28,98.58,4.83,960,34.0,210.0,2400.0,20,8,3.08,Steepland Scrub,0,24.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T15:00:00,54.56,124.38,259.59,54.56,4.59,99.0,5.06,960,34.0,210.0,2400.0,20,8,4.51,Steepland Scrub,0,28.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T18:00:00,54.66,122.43,260.76,54.66,1.23,99.0,4.87,960,34.0,210.0,2400.0,20,8,6.51,Steepland Scrub,0,25.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-02T21:00:00,46.65,119.55,232.02,46.65,0.13,98.44,4.59,960,34.0,210.0,2400.0,20,8,7.97,Steepland Scrub,0,23.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T00:00:00,53.26,124.53,240.41,53.26,4.92,99.0,4.83,960,34.0,210.0,2400.0,20,8,9.83,Steepland Scrub,0,27.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T03:00:00,50.72,125.0,240.03,50.72,0.24,98.55,4.57,960,34.0,210.0,2400.0,20,8,3.84,Steepland Scrub,0,23.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T06:00:00,50.42,121.12,242.17,50.42,1.28,99.0,4.45,960,34.0,210.0,2400.0,20,8,6.88,Steepland Scrub,0,24.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T09:00:00,26.17,119.11,241.06,26.17,0.03,98.38,4.21,960,34.0,210.0,2400.0,20,8,5.34,Steepland Scrub,0,22.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T12:00:00,45.98,137.52,256.28,45.98,10.75,99.0,5.05,960,34.0,210.0,2400.0,20,8,14.99,Steepland Scrub,0,32.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T15:00:00,53.31,128.08,269.79,53.31,8.55,99.0,5.63,960,34.0,210.0,2400.0,20,8,7.82,Steepland Scrub,0,33.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T18:00:00,52.99,124.25,266.06,52.99,1.13,99.0,5.37,960,34.0,210.0,2400.0,20,8,6.79,Steepland Scrub,0,27.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-03T21:00:00,56.79,125.45,264.95,56.79,1.94,99.0,5.23,960,34.0,210.0,2400.0,20,8,7.64,Steepland Scrub,0,27.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T00:00:00,70.23,148.24,285.15,70.23,13.75,99.0,6.1,960,34.0,210.0,2400.0,20,8,15.48,Steepland Scrub,1,38.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T03:00:00,70.89,146.67,280.39,70.89,0.59,98.82,5.73,960,34.0,210.0,2400.0,20,8,4.38,Steepland Scrub,0,29.0,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T06:00:00,69.62,146.77,277.96,69.62,0.85,98.78,5.42,960,34.0,210.0,2400.0,20,8,6.84,Steepland Scrub,0,27.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T09:00:00,102.9,176.99,283.06,102.9,16.28,99.0,6.81,960,34.0,210.0,2400.0,20,8,16.76,Steepland Scrub,1,43.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T12:00:00,90.62,182.2,286.8,90.62,3.89,99.0,6.72,960,34.0,210.0,2400.0,20,8,4.52,Steepland Scrub,1,35.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T15:00:00,75.65,183.52,287.84,75.65,1.34,99.0,6.34,960,34.0,210.0,2400.0,20,8,7.2,Steepland Scrub,1,32.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T18:00:00,80.85,188.5,290.84,80.85,4.29,99.0,6.27,960,34.0,210.0,2400.0,20,8,3.54,Steepland Scrub,1,33.5,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-04T21:00:00,86.13,189.57,298.77,86.13,5.47,99.0,6.31,960,34.0,210.0,2400.0,20,8,4.33,Steepland Scrub,1,34.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T00:00:00,67.44,190.93,295.67,67.44,2.64,99.0,6.08,960,34.0,210.0,2400.0,20,8,7.91,Steepland Scrub,1,31.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T03:00:00,67.96,189.57,292.03,67.96,0.85,99.0,5.74,960,34.0,210.0,2400.0,20,8,2.24,Steepland Scrub,0,29.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T06:00:00,67.43,187.47,291.44,67.43,0.53,98.75,5.41,960,34.0,210.0,2400.0,20,8,7.65,Steepland Scrub,0,27.7,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T09:00:00,52.37,181.44,302.33,52.37,8.9,99.0,6.01,960,34.0,210.0,2400.0,20,8,9.36,Steepland Scrub,1,35.3,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T12:00:00,44.61,181.21,297.5,44.61,0.19,98.49,5.61,960,34.0,210.0,2400.0,20,8,4.76,Steepland Scrub,0,28.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T15:00:00,45.11,174.07,298.45,45.11,1.53,98.94,5.38,960,34.0,210.0,2400.0,20,8,7.71,Steepland Scrub,0,28.1,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T18:00:00,53.78,187.62,310.05,53.78,7.53,99.0,5.86,960,34.0,210.0,2400.0,20,8,10.14,Steepland Scrub,1,33.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-05T21:00:00,45.07,187.99,307.54,45.07,0.29,98.59,5.49,960,34.0,210.0,2400.0,20,8,6.15,Steepland Scrub,0,27.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T00:00:00,40.77,178.44,302.98,40.77,0.05,97.98,5.13,960,34.0,210.0,2400.0,20,8,0.05,Steepland Scrub,0,25.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T03:00:00,46.2,185.06,310.06,46.2,3.31,99.0,5.18,960,34.0,210.0,2400.0,20,8,8.16,Steepland Scrub,0,28.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T06:00:00,48.51,185.56,306.67,48.51,1.7,99.0,5.03,960,34.0,210.0,2400.0,20,8,8.42,Steepland Scrub,0,26.8,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T09:00:00,31.21,186.47,305.58,31.21,0.49,98.74,4.77,960,34.0,210.0,2400.0,20,8,6.56,Steepland Scrub,0,24.9,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T12:00:00,39.55,174.77,312.29,39.55,4.95,99.0,4.94,960,34.0,210.0,2400.0,20,8,11.37,Steepland Scrub,0,28.4,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T15:00:00,40.98,161.74,289.82,40.98,2.5,99.0,4.85,960,34.0,210.0,2400.0,20,8,1.73,Steepland Scrub,0,26.2,12.0
VIL_004,Aut Gorge (Thalout),Mandi,2024-09-06T18:00:00,28.49,163.12,287.37,28.49,2.07,99.0,4.74,960,34.0,210.0,2400.0,20,8,8.48,Steepland Scrub,0,25.8,12.0
