timestamp,village_id,village_name,district,rain_accum_1h,rain_accum_3h,rain_accum_6h,rain_accum_24h,rain_intensity_max_1h,rain_rate_of_change,forecast_rain_next_6h,soil_moisture_pct,soil_saturation_ratio,river_water_level_m,river_level_rise_rate_1h,upstream_gauge_delta_2h,elevation_m,slope_deg,twi,dist_to_river_m,catchment_area_km2,drainage_density_km_km2,scs_curve_number,danger_stage_m,risk_score,lead_time_hrs,flash_flood_3_6h
2024-07-21T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.52,8.49,17.65,45.74,3.24,-0.91,5.32,98.5,0.985,8.51,-0.315,0.441,760,19.4,10.8,30,3600.0,3.7,87,6.0,50.7,5.9,1
2024-07-22T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.91,2.46,8.63,24.02,0.97,-1.25,3.18,98.5,0.985,7.96,-0.5,0.154,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.9,12.0,1
2024-07-22T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.51,8.84,18.24,44.56,3.44,0.35,7.1,98.5,0.985,7.76,-0.196,0.499,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.1,12.0,1
2024-07-22T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.61,3.12,6.69,25.17,1.09,0.5,1.64,98.5,0.985,7.33,-0.431,0.173,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.1,12.0,1
2024-07-22T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.89,12.85,24.72,57.33,4.69,-1.4,2.71,98.5,0.985,7.39,0.06,0.757,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.2,12.0,1
2024-07-22T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.25,8.31,18.74,41.29,3.01,0.63,6.52,98.5,0.985,7.24,-0.152,0.54,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.2,12.0,1
2024-07-22T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.98,13.34,26.43,68.74,4.55,0.08,0.99,98.5,0.985,7.33,0.094,0.758,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.2,12.0,1
2024-07-22T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.14,2.73,9.55,25.01,1.09,-0.78,4.69,98.5,0.985,6.94,-0.397,0.199,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.0,12.0,1
2024-07-22T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,7.21,19.84,37.24,91.76,8.0,-0.68,5.29,98.5,0.985,7.36,0.423,1.162,760,19.4,10.8,30,3600.0,3.7,87,6.0,50.5,5.0,1
2024-07-23T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.3,2.91,6.59,19.27,1.15,0.59,4.13,98.5,0.985,6.97,-0.392,0.211,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.2,12.0,1
2024-07-23T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.43,3.44,6.21,15.02,1.25,0.13,0.74,98.5,0.985,6.65,-0.321,0.207,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.9,12.0,1
2024-07-23T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.7,3.67,9.41,29.6,1.23,-0.44,5.62,98.5,0.985,6.38,-0.272,0.193,760,19.4,10.8,30,3600.0,3.7,87,6.0,37.6,12.0,1
2024-07-23T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,6.45,17.54,32.25,75.41,6.67,-0.91,5.94,98.5,0.985,6.76,0.387,0.97,760,19.4,10.8,30,3600.0,3.7,87,6.0,46.4,12.0,1
2024-07-23T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.46,3.65,11.51,32.01,1.32,-0.44,1.32,98.5,0.985,6.48,-0.287,0.337,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.1,12.0,1
2024-07-23T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.11,4.8,10.06,33.49,1.72,1.35,4.55,98.5,0.985,6.28,-0.2,0.219,760,19.4,10.8,30,3600.0,3.7,87,6.0,37.7,12.0,1
2024-07-23T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.62,2.6,8.37,19.89,1.0,-0.69,2.67,98.5,0.985,6.0,-0.276,0.116,760,19.4,10.8,30,3600.0,3.7,87,6.0,35.2,12.0,1
2024-07-23T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,8.37,24.08,46.12,113.27,8.66,1.08,5.03,98.5,0.985,6.73,0.728,1.491,760,19.4,10.8,30,3600.0,3.7,87,6.0,49.5,12.0,1
2024-07-24T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,4.09,13.11,24.48,57.01,4.76,-0.44,5.02,98.5,0.985,6.87,0.145,0.856,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.8,12.0,1
2024-07-24T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.91,2.96,8.29,25.18,1.07,-0.64,6.34,98.5,0.985,6.54,-0.331,0.23,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.1,12.0,1
2024-07-24T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.66,2.87,9.16,28.59,1.03,-0.34,2.81,98.5,0.985,6.25,-0.295,0.208,760,19.4,10.8,30,3600.0,3.7,87,6.0,36.6,12.0,1
2024-07-24T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,11.23,29.47,55.37,132.12,12.3,-1.87,48.9,98.5,0.985,7.19,0.941,1.79,760,19.4,10.8,30,3600.0,3.7,87,6.0,54.4,4.4,1
2024-07-24T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.45,2.95,6.41,18.9,1.1,-0.97,2.17,98.5,0.985,6.82,-0.369,0.236,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.5,12.0,1
2024-07-24T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.36,8.71,16.73,46.05,3.0,-1.83,0.81,98.5,0.985,6.75,-0.065,0.563,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.0,12.0,1
2024-07-24T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.73,5.95,13.67,34.54,2.25,0.2,4.64,98.5,0.985,6.57,-0.182,0.328,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.7,12.0,1
2024-07-24T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,10.93,29.3,53.92,130.07,12.93,-1.62,67.7,98.5,0.985,7.47,0.895,1.798,760,19.4,10.8,30,3600.0,3.7,87,6.0,55.7,4.4,1
2024-07-25T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,15.83,42.98,77.7,171.53,17.3,0.21,80.78,98.5,0.985,8.87,1.405,2.697,760,19.4,10.8,30,3600.0,3.7,87,6.0,69.5,3.8,1
2024-07-25T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.09,5.61,13.8,31.05,2.29,-0.3,7.94,98.5,0.985,8.42,-0.451,0.344,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.8,12.0,1
2024-07-25T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.06,7.37,14.47,42.96,2.76,-1.91,2.28,98.5,0.985,8.1,-0.318,0.541,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.1,12.0,1
2024-07-25T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.36,6.1,11.12,30.82,2.37,-0.08,2.53,98.5,0.985,7.77,-0.337,0.343,760,19.4,10.8,30,3600.0,3.7,87,6.0,45.8,12.0,1
2024-07-25T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,5.78,16.72,34.68,78.98,6.43,-1.03,7.46,98.5,0.985,7.95,0.183,1.024,760,19.4,10.8,30,3600.0,3.7,87,6.0,51.9,5.3,1
2024-07-25T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.17,8.59,17.85,48.92,3.19,-0.38,0.62,98.5,0.985,7.74,-0.206,0.471,760,19.4,10.8,30,3600.0,3.7,87,6.0,46.9,12.0,1
2024-07-25T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,13.72,36.48,68.02,150.7,15.14,0.55,81.23,98.5,0.985,8.82,1.078,2.205,760,19.4,10.8,30,3600.0,3.7,87,6.0,66.1,4.2,1
2024-07-25T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,5.76,15.9,33.48,78.24,5.77,-0.61,5.74,98.5,0.985,8.84,0.02,0.99,760,19.4,10.8,30,3600.0,3.7,87,6.0,56.0,5.5,1
2024-07-26T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,13.25,34.65,66.81,155.98,14.12,1.38,78.68,98.5,0.985,9.7,0.864,2.148,760,19.4,10.8,30,3600.0,3.7,87,6.0,69.6,4.5,1
2024-07-26T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.91,5.18,10.31,33.61,1.97,-0.38,5.29,98.5,0.985,9.13,-0.5,0.364,760,19.4,10.8,30,3600.0,3.7,87,6.0,52.2,6.1,1
2024-07-26T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.48,3.0,7.81,25.49,1.11,0.34,6.4,98.5,0.985,8.53,-0.5,0.203,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.1,12.0,1
2024-07-26T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.66,3.67,8.22,18.6,1.46,-1.59,3.93,98.5,0.985,8.04,-0.498,0.249,760,19.4,10.8,30,3600.0,3.7,87,6.0,45.9,12.0,1
2024-07-26T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.91,3.85,9.35,30.11,1.38,0.41,7.28,98.5,0.985,7.6,-0.43,0.2,760,19.4,10.8,30,3600.0,3.7,87,6.0,43.9,12.0,1
2024-07-26T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.08,1.53,4.2,9.72,0.53,-0.73,1.51,98.5,0.985,7.12,-0.483,0.083,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.3,12.0,1
2024-07-26T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.4,8.56,16.23,36.22,3.12,0.97,4.31,98.5,0.985,7.01,-0.108,0.489,760,19.4,10.8,30,3600.0,3.7,87,6.0,43.2,12.0,1
2024-07-26T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,16.0,42.82,77.7,177.93,16.13,-0.7,67.33,98.5,0.985,8.47,1.452,2.603,760,19.4,10.8,30,3600.0,3.7,87,6.0,67.4,3.8,1
2024-07-27T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.3,8.2,16.77,48.79,2.92,-0.14,1.67,98.5,0.985,8.18,-0.286,0.516,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.9,12.0,1
2024-07-27T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.49,3.6,6.87,23.37,1.23,-0.09,7.92,98.5,0.985,7.72,-0.459,0.28,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.3,12.0,1
2024-07-27T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.52,6.97,15.25,34.93,2.97,0.3,2.43,98.5,0.985,7.47,-0.252,0.406,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.7,12.0,1
2024-07-27T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.45,3.3,8.56,20.12,1.13,-1.72,6.81,98.5,0.985,7.08,-0.387,0.144,760,19.4,10.8,30,3600.0,3.7,87,6.0,41.0,12.0,1
2024-07-27T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.53,4.06,7.82,25.61,1.79,0.46,2.09,98.5,0.985,6.78,-0.306,0.28,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.8,12.0,1
2024-07-27T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,27.09,70.73,128.64,288.96,27.38,-1.14,144.54,98.5,0.985,9.52,2.741,4.254,760,19.4,10.8,30,3600.0,3.7,87,6.0,86.5,0.5,1
2024-07-27T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,7.93,22.93,43.92,103.04,9.48,-1.55,5.45,98.5,0.985,9.77,0.254,1.384,760,19.4,10.8,30,3600.0,3.7,87,6.0,64.1,5.2,1
2024-07-27T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.04,9.99,20.55,50.1,3.35,-0.28,3.17,98.5,0.985,9.41,-0.361,0.544,760,19.4,10.8,30,3600.0,3.7,87,6.0,55.9,5.9,1
2024-07-28T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,9.18,24.14,46.84,110.18,10.34,-0.14,6.14,98.5,0.985,9.73,0.321,1.41,760,19.4,10.8,30,3600.0,3.7,87,6.0,64.5,5.1,1
2024-07-28T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.07,5.7,14.61,38.46,2.44,-1.73,2.46,98.5,0.985,9.18,-0.5,0.33,760,19.4,10.8,30,3600.0,3.7,87,6.0,52.6,6.1,1
2024-07-28T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.97,4.84,9.93,24.09,1.68,-0.4,4.45,98.5,0.985,8.66,-0.5,0.187,760,19.4,10.8,30,3600.0,3.7,87,6.0,49.6,12.0,1
2024-07-28T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,10.35,27.86,52.22,119.36,11.16,0.03,62.8,98.5,0.985,9.24,0.579,1.71,760,19.4,10.8,30,3600.0,3.7,87,6.0,63.9,4.8,1
2024-07-28T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,10.07,28.39,54.07,127.04,11.52,0.04,50.71,98.5,0.985,9.77,0.534,1.767,760,19.4,10.8,30,3600.0,3.7,87,6.0,66.8,4.9,1
2024-07-28T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.16,2.54,5.97,14.58,1.01,-1.6,1.32,98.5,0.985,9.07,-0.5,0.135,760,19.4,10.8,30,3600.0,3.7,87,6.0,50.5,6.1,1
2024-07-28T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.58,11.14,22.78,61.53,3.88,-0.57,3.35,98.5,0.985,8.85,-0.226,0.676,760,19.4,10.8,30,3600.0,3.7,87,6.0,53.7,5.8,1
2024-07-28T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.87,3.34,10.19,31.62,1.15,-0.09,4.77,98.5,0.985,8.3,-0.5,0.223,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.1,12.0,1
2024-07-29T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.02,0.22,1.33,4.1,0.08,0.45,0.85,98.1,0.981,7.67,-0.5,0.06,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.4,12.0,1
2024-07-29T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.88,7.59,14.79,41.96,3.31,0.75,7.51,98.5,0.985,7.45,-0.217,0.43,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.9,12.0,1
2024-07-29T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,15.07,42.17,80.6,189.24,17.17,1.43,100.55,98.5,0.985,8.82,1.37,2.562,760,19.4,10.8,30,3600.0,3.7,87,6.0,68.9,3.9,1
2024-07-29T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.28,3.49,10.77,32.18,1.29,-0.11,2.57,98.5,0.985,8.28,-0.5,0.289,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.1,12.0,1
2024-07-29T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.54,2.77,7.61,19.87,1.03,0.87,4.72,98.5,0.985,7.77,-0.5,0.197,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.2,12.0,1
2024-07-29T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.54,6.97,13.44,39.72,2.82,1.37,0.99,98.5,0.985,7.51,-0.258,0.411,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.9,12.0,1
2024-07-29T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.01,0.78,2.93,18.14,0.29,1.56,3.18,98.5,0.985,7.01,-0.5,0.098,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.4,12.0,1
2024-07-29T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,6.95,20.38,37.75,93.6,7.09,-0.91,0.31,98.5,0.985,7.45,0.44,1.351,760,19.4,10.8,30,3600.0,3.7,87,6.0,51.2,5.0,1
2024-07-30T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,4.22,13.68,25.59,60.3,5.43,-0.01,3.88,98.5,0.985,7.53,0.084,0.789,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.4,12.0,1
2024-07-30T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.3,1.17,5.08,14.99,0.42,0.34,7.91,98.5,0.985,7.04,-0.491,0.009,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.7,12.0,1
2024-07-30T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.23,10.66,23.39,57.12,3.96,0.11,1.09,98.5,0.985,7.04,-0.003,0.682,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.4,12.0,1
2024-07-30T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,22.13,59.9,111.98,246.63,26.43,1.74,121.3,98.5,0.985,9.26,2.221,3.676,760,19.4,10.8,30,3600.0,3.7,87,6.0,79.8,0.5,1
2024-07-30T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.75,2.15,6.59,16.22,0.83,-1.16,1.25,98.5,0.985,8.6,-0.5,0.234,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.0,12.0,1
2024-07-30T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.02,4.03,8.96,27.27,1.51,-0.38,3.96,98.5,0.985,8.11,-0.491,0.232,760,19.4,10.8,30,3600.0,3.7,87,6.0,46.5,12.0,1
2024-07-30T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.82,3.47,7.7,21.11,1.34,0.88,7.59,98.5,0.985,7.66,-0.457,0.213,760,19.4,10.8,30,3600.0,3.7,87,6.0,43.9,12.0,1
2024-07-30T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,4.59,13.36,26.73,69.03,5.11,0.11,0.35,98.5,0.985,7.7,0.045,0.733,760,19.4,10.8,30,3600.0,3.7,87,6.0,49.0,12.0,1
2024-07-31T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.23,10.36,19.66,49.95,3.82,0.85,6.12,98.5,0.985,7.61,-0.096,0.65,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.1,12.0,1
2024-07-31T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.42,4.78,11.07,32.14,1.73,-1.03,5.09,98.5,0.985,7.27,-0.337,0.277,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.6,12.0,1
2024-07-31T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,8.48,24.12,44.1,108.74,9.77,1.27,0.06,98.5,0.985,7.85,0.577,1.386,760,19.4,10.8,30,3600.0,3.7,87,6.0,55.1,4.8,1
2024-07-31T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.35,8.93,19.86,47.64,3.73,0.24,2.69,98.5,0.985,7.67,-0.178,0.572,760,19.4,10.8,30,3600.0,3.7,87,6.0,46.7,12.0,1
2024-07-31T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.65,11.0,22.87,51.16,4.11,0.82,2.83,98.5,0.985,7.6,-0.063,0.681,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.4,12.0,1
2024-07-31T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.5,3.36,8.86,21.14,1.2,-0.13,7.06,98.5,0.985,7.2,-0.401,0.199,760,19.4,10.8,30,3600.0,3.7,87,6.0,41.6,12.0,1
2024-07-31T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.08,1.92,5.64,18.45,0.73,0.63,4.33,98.5,0.985,6.79,-0.418,0.115,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.8,12.0,1
2024-07-31T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.13,0.79,5.34,18.08,0.3,-0.91,3.0,98.5,0.985,6.37,-0.419,0.049,760,19.4,10.8,30,3600.0,3.7,87,6.0,36.2,12.0,1
2024-08-01T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.74,7.46,16.45,39.63,2.51,0.09,4.91,98.5,0.985,6.3,-0.067,0.465,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.1,12.0,1
2024-08-01T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.19,3.8,8.84,25.54,1.28,-1.16,2.67,98.5,0.985,6.08,-0.224,0.261,760,19.4,10.8,30,3600.0,3.7,87,6.0,36.2,12.0,1
2024-08-01T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.96,2.7,6.57,17.74,0.96,-1.26,1.33,98.5,0.985,5.83,-0.247,0.203,760,19.4,10.8,30,3600.0,3.7,87,6.0,34.4,12.0,1
2024-08-01T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,23.18,62.34,113.06,252.94,27.59,1.94,127.37,98.5,0.985,8.3,2.476,3.879,760,19.4,10.8,30,3600.0,3.7,87,6.0,76.3,0.5,1
2024-08-01T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.12,3.36,9.48,31.47,1.19,0.05,2.06,98.5,0.985,7.82,-0.485,0.205,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.7,12.0,1
2024-08-01T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.89,2.41,6.89,17.66,0.91,0.78,7.11,98.5,0.985,7.35,-0.469,0.186,760,19.4,10.8,30,3600.0,3.7,87,6.0,41.9,12.0,1
2024-08-01T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,4.9,13.1,24.69,55.8,5.24,0.14,5.73,98.5,0.985,7.42,0.07,0.756,760,19.4,10.8,30,3600.0,3.7,87,6.0,47.5,12.0,1
2024-08-01T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.31,0.88,3.76,11.7,0.38,-0.35,4.61,98.5,0.985,6.93,-0.49,0.093,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.0,12.0,1
2024-08-02T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.37,4.58,8.59,23.9,1.69,1.22,0.35,98.5,0.985,6.66,-0.265,0.292,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.5,12.0,1
2024-08-02T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,7.98,21.03,39.58,94.16,8.57,-2.25,5.7,98.5,0.985,7.17,0.51,1.275,760,19.4,10.8,30,3600.0,3.7,87,6.0,50.2,4.9,1
2024-08-02T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.81,3.85,11.77,33.59,1.31,-0.98,5.92,98.5,0.985,6.85,-0.327,0.147,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.1,12.0,1
2024-08-02T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.07,5.29,10.04,31.28,2.03,-0.86,2.1,98.5,0.985,6.62,-0.223,0.234,760,19.4,10.8,30,3600.0,3.7,87,6.0,39.7,12.0,1
2024-08-02T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.71,4.46,8.35,20.8,1.67,0.57,0.37,98.5,0.985,6.39,-0.233,0.324,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.1,12.0,1
2024-08-02T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.09,5.79,15.42,34.55,2.19,-0.76,5.55,98.5,0.985,6.25,-0.145,0.404,760,19.4,10.8,30,3600.0,3.7,87,6.0,38.0,12.0,1
2024-08-02T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,21.1,56.8,106.32,240.3,21.76,1.39,85.89,98.5,0.985,8.42,2.176,3.448,760,19.4,10.8,30,3600.0,3.7,87,6.0,74.1,2.9,1
2024-08-02T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.42,1.88,3.87,18.69,0.65,-0.66,3.66,98.5,0.985,7.86,-0.5,0.167,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.1,12.0,1
2024-08-03T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.12,5.1,12.39,36.54,1.7,3.21,1.91,98.5,0.985,7.5,-0.352,0.345,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.0,12.0,1
2024-08-03T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.46,5.22,9.99,27.2,2.01,-0.56,7.74,98.5,0.985,7.2,-0.305,0.189,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.5,12.0,1
2024-08-03T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.7,9.85,20.82,48.48,4.0,0.58,4.05,98.5,0.985,7.14,-0.059,0.689,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.5,12.0,1
2024-08-03T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,3.03,10.35,23.28,59.77,3.72,-0.89,3.17,98.5,0.985,7.11,-0.029,0.587,760,19.4,10.8,30,3600.0,3.7,87,6.0,44.6,12.0,1
2024-08-03T12:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,21.27,57.57,106.13,238.27,21.75,-0.11,128.35,98.5,0.985,9.22,2.107,3.494,760,19.4,10.8,30,3600.0,3.7,87,6.0,78.5,0.6,1
2024-08-03T15:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.28,3.39,8.72,28.2,1.48,-2.06,3.14,98.5,0.985,8.62,-0.5,0.245,760,19.4,10.8,30,3600.0,3.7,87,6.0,48.7,12.0,1
2024-08-03T18:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.24,2.88,7.23,26.32,1.05,0.1,0.44,98.5,0.985,8.08,-0.5,0.205,760,19.4,10.8,30,3600.0,3.7,87,6.0,45.8,12.0,1
2024-08-03T21:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.12,1.4,3.46,17.99,0.56,0.41,0.01,98.5,0.985,7.53,-0.5,0.127,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.3,12.0,1
2024-08-04T00:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.2,1.75,3.25,16.05,0.63,-0.62,0.21,98.5,0.985,7.07,-0.465,0.211,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.1,12.0,1
2024-08-04T03:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,1.82,5.2,13.81,32.56,1.97,-2.16,4.0,98.5,0.985,6.81,-0.253,0.331,760,19.4,10.8,30,3600.0,3.7,87,6.0,40.6,12.0,1
2024-08-04T06:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,2.28,8.7,19.96,55.74,3.24,-1.63,1.95,98.5,0.985,6.75,-0.065,0.503,760,19.4,10.8,30,3600.0,3.7,87,6.0,42.0,12.0,1
2024-08-04T09:00:00,VIL_006,Mandi Urban (Purani Mandi),Mandi,0.29,2.73,6.37,24.73,1.01,-0.57,7.1,98.5,0.985,6.42,-0.327,0.144,760,19.4,10.8,30,3600.0,3.7,87,6.0,37.4,12.0,1
