state_name,district,latitude,longitude,elevation_m,status,terrain_class,terrain_data_source,slope_percent,terrain_cluster
Odisha,Nabarangpur,19.609651,82.299133,609.0,success,non_hilly,SRTM30m,1.458060852787019,0.0
Odisha,Nayagarh,20.23898,85.051146,147.0,success,non_hilly,SRTM30m,2.0664762831236256,0.0
Odisha,Nuapada,20.538972,82.529299,595.0,success,non_hilly,SRTM30m,14.60700817359595,2.0
Odisha,Puri,19.835276,85.687865,2.0,success,non_hilly,SRTM30m,0.2908257686331273,0.0
Odisha,Rayagada,19.442479,83.587745,534.0,success,non_hilly,SRTM30m,6.585922395632339,0.0
Odisha,Sambalpur,21.555867,84.153894,200.0,success,non_hilly,SRTM30m,0.6599374435263823,0.0
Odisha,Sonepur,20.852893,83.852304,146.0,success,non_hilly,SRTM30m,0.13513513513513514,0.0
Odisha,Sundargarh,22.060669,83.936436,230.0,success,non_hilly,SRTM30m,0.8108108108108109,0.0
Punjab,Amritsar,31.773046,74.831819,233.0,success,non_hilly,SRTM30m,0.2489100597974151,0.0
Punjab,Bathinda,30.17903,75.047053,209.0,success,non_hilly,SRTM30m,0.16268391896476808,0.0
Punjab,Faridkot,30.60144,74.795038,209.0,success,non_hilly,SRTM30m,0.3864237881674421,0.0
Punjab,Fatehgarh Sahib,30.660952,76.383575,268.0,success,non_hilly,SRTM30m,0.36931778820791433,0.0
Punjab,Ferozepur,30.950201,74.76015,201.0,success,non_hilly,SRTM30m,0.18018018018018017,0.0
Punjab,Gurdaspur,31.903794,75.227542,254.0,success,non_hilly,SRTM30m,0.17182313928263093,0.0
Punjab,Hoshiarpur,31.609498,75.843911,306.0,success,non_hilly,SRTM30m,0.7087134017074137,0.0
Punjab,Jalandhar,31.292203,75.567966,237.0,success,non_hilly,SRTM30m,0.27536286567469687,0.0
Punjab,Kapurthala,31.385602,75.304983,222.0,success,non_hilly,SRTM30m,0.18213764411517674,0.0
Punjab,Ludhiana,30.789426,75.827198,249.0,success,non_hilly,SRTM30m,0.27530984862139835,0.0
Punjab,Mansa,29.876276,75.488944,218.0,success,non_hilly,SRTM30m,0.49606915643292127,0.0
Punjab,Moga,30.788247,75.160063,220.0,success,non_hilly,SRTM30m,0.10423843180504737,0.0
Punjab,Sri Muktsar Sahib,30.28673,74.526198,197.0,success,non_hilly,SRTM30m,0.13784388069691272,0.0
Punjab,Shahid Bhagat Singh Nagar,31.126858,76.159931,258.0,success,non_hilly,SRTM30m,0.2669340585060978,0.0
Punjab,Patiala,30.209387,76.338762,243.0,success,non_hilly,SRTM30m,0.10424772576749199,0.0
Punjab,Rupnagar,31.091386,76.528876,296.0,success,non_hilly,SRTM30m,0.6866459577465196,0.0
Punjab,Sangrur,30.209697,75.819192,235.0,success,non_hilly,SRTM30m,0.18756815169240024,0.0
Punjab,Barnala,30.371727,75.503965,225.0,success,non_hilly,SRTM30m,0.2487488465913412,0.0
Punjab,S.A.S Nagar,30.649944,76.739836,302.0,success,non_hilly,SRTM30m,0.376277532446648,0.0
Punjab,Tarn Taran,31.321298,74.841609,221.0,success,non_hilly,SRTM30m,0.10438692425621099,0.0
Punjab,Fazilka,30.376043,74.107422,181.0,success,non_hilly,SRTM30m,0.18759275912713605,0.0
Punjab,Pathankot,32.302806,75.659351,345.0,success,non_hilly,SRTM30m,1.0344003591760245,0.0
Puducherry,Karaikal,10.915569,79.807048,3.0,success,non_hilly,SRTM30m,0.2293752442013116,0.0
Puducherry,Mahe,11.700876,75.535987,13.0,success,non_hilly,SRTM30m,0.8806162757579901,0.0
Rajasthan,Ajmer,26.331985,74.7164,449.0,success,non_hilly,SRTM30m,0.9057000452196524,0.0
Rajasthan,Alwar,27.63789,76.613801,270.0,success,non_hilly,SRTM30m,0.24418822544982444,0.0
Rajasthan,Banswara,23.493242,74.349965,193.0,success,non_hilly,SRTM30m,0.4315913251050201,0.0
Rajasthan,Baran,24.917788,76.697125,275.0,success,non_hilly,SRTM30m,0.2980111586600495,0.0
Rajasthan,Barmer,25.584237,71.619873,135.0,success,non_hilly,SRTM30m,1.4669596080032024,0.0
Rajasthan,Bharatpur,27.265544,77.368512,180.0,success,non_hilly,SRTM30m,0.06780160077667852,0.0
Rajasthan,Bhilwara,25.488421,74.699136,424.0,success,non_hilly,SRTM30m,1.5097878835138507,0.0
Rajasthan,Bikaner,28.116573,73.110417,195.0,success,non_hilly,SRTM30m,0.3554793365506295,0.0
Rajasthan,Bundi,25.437776,75.737376,237.0,success,non_hilly,SRTM30m,0.20454509192264664,0.0
Rajasthan,Chittorgarh,24.717229,74.471367,427.0,success,non_hilly,SRTM30m,0.33496435923263973,0.0
Rajasthan,Churu,28.205042,74.69085,303.0,success,non_hilly,SRTM30m,0.05111425657188586,0.0
Rajasthan,Dausa,26.805604,76.444767,337.0,success,non_hilly,SRTM30m,0.8842531826753994,0.0
Rajasthan,Dholpur,26.65332,77.62356,205.0,success,non_hilly,SRTM30m,0.36412619988089745,0.0
Rajasthan,Dungarpur,23.672579,73.816471,276.0,success,non_hilly,SRTM30m,1.5773435671986107,0.0
Rajasthan,Ganganagar,29.461907,73.540964,168.0,success,non_hilly,SRTM30m,0.21178697999695803,0.0
Rajasthan,Hanumangarh,29.36436,74.211235,180.0,success,non_hilly,SRTM30m,0.4086868622723442,0.0
Rajasthan,Sikar,27.662843,75.027324,397.0,success,non_hilly,SRTM30m,0.8657658012663149,0.0
Rajasthan,Sirohi,24.811056,72.82989,325.0,success,non_hilly,SRTM30m,9.057109766339023,0.0
Rajasthan,Tonk,26.122467,75.663488,276.0,success,non_hilly,SRTM30m,0.5805349213897445,0.0
Rajasthan,Udaipur,24.453834,73.651523,512.0,success,non_hilly,SRTM30m,0.568234338549844,0.0
Rajasthan,Pratapgarh,24.022775,74.626967,411.0,success,non_hilly,SRTM30m,3.3274211679119503,0.0
Sikkim,Gangtok,27.278681,88.675281,2418.0,success,non_hilly,SRTM30m,13.46755819270047,2.0
Sikkim,Mangan,27.75364,88.516714,3574.0,success,hilly,SRTM30m,54.94039619725258,1.0
Sikkim,Namchi,27.303811,88.379892,1560.0,success,non_hilly,SRTM30m,27.912545356751473,2.0
Sikkim,Gyalshing,27.363836,88.187317,1827.0,success,hilly,SRTM30m,48.126307036176485,1.0
Tamil Nadu,Pudukkottai,10.291651,78.817045,89.0,success,non_hilly,SRTM30m,0.24599826563732044,0.0
Tamil Nadu,Ramanathapuram,9.518559,78.652662,32.0,success,non_hilly,SRTM30m,0.18269551591244462,0.0
Tamil Nadu,Salem,11.647346,78.210734,368.0,success,non_hilly,SRTM30m,11.232918470995639,0.0
Tamil Nadu,Sivaganga,9.965005,78.720845,61.0,success,non_hilly,SRTM30m,0.26561966651798485,0.0
Tamil Nadu,Thanjavur,10.659645,79.197937,38.0,success,non_hilly,SRTM30m,0.3481488354777973,0.0
Tamil Nadu,The Nilgiris,11.445508,76.697645,2212.0,success,non_hilly,SRTM30m,13.238856881123098,2.0
Tamil Nadu,Theni,9.868892,77.422463,388.0,success,non_hilly,SRTM30m,2.2223623430627977,0.0
Tamil Nadu,Thiruvallur,13.254709,80.062284,24.0,success,non_hilly,SRTM30m,0.16550224781312356,0.0
Tamil Nadu,Thiruvarur,10.647875,79.50237,11.0,success,non_hilly,SRTM30m,0.04583425123809327,0.0
Tamil Nadu,Chennai,13.055368,80.235511,13.0,success,non_hilly,SRTM30m,0.22522522522522523,0.0
Tamil Nadu,Coimbatore,10.812725,77.081606,329.0,success,non_hilly,SRTM30m,1.8244533464323605,0.0
Tamil Nadu,Cuddalore,11.520657,79.339851,54.0,success,non_hilly,SRTM30m,0.931527751237033,0.0
Tamil Nadu,Dharmapuri,12.144845,78.113206,467.0,success,non_hilly,SRTM30m,0.2642605113996538,0.0
Tamil Nadu,Dindigul,10.42694,77.81625,301.0,success,non_hilly,SRTM30m,0.6737554302557905,0.0
Tamil Nadu,Erode,11.488925,77.349814,216.0,success,non_hilly,SRTM30m,0.7095575469884324,0.0
Tamil Nadu,Kanchipuram,12.794215,79.774512,67.0,success,non_hilly,SRTM30m,0.20556095524497542,0.0
Tamil Nadu,Kanniyakumari,8.328087,77.35411,256.0,success,non_hilly,SRTM30m,12.414915003566469,0.0
Tamil Nadu,Karur,10.821975,78.383931,124.0,success,non_hilly,SRTM30m,0.583249198336376,0.0
Tamil Nadu,Krishnagiri,12.515051,78.009924,705.0,success,non_hilly,SRTM30m,3.240637612814142,0.0
Tamil Nadu,Madurai,9.936291,78.007498,166.0,success,non_hilly,SRTM30m,0.7873108643687374,0.0
Tamil Nadu,Nagapattinam,11.191282,79.696367,7.0,success,non_hilly,SRTM30m,0.428170371527357,0.0
Tamil Nadu,Namakkal,11.305297,78.118536,195.0,success,non_hilly,SRTM30m,0.5530738318857422,0.0
Tamil Nadu,Perambalur,11.289708,78.929828,115.0,success,non_hilly,SRTM30m,0.4864815916971723,0.0
Tamil Nadu,Tiruchirappalli,10.851019,78.726704,66.0,success,non_hilly,SRTM30m,0.3186335774124075,0.0
Tamil Nadu,Tirunelveli,8.54944,77.579769,112.0,success,non_hilly,SRTM30m,1.2696362915987496,0.0
Tamil Nadu,Tiruvannamalai,12.429321,78.999758,347.0,success,non_hilly,SRTM30m,11.76175745849032,0.0
Tamil Nadu,Tuticorin,8.846457,77.993494,30.0,success,non_hilly,SRTM30m,0.39058741275666564,0.0
Tamil Nadu,Vellore,12.902077,79.061143,233.0,success,non_hilly,SRTM30m,0.5981825445992933,0.0
Tamil Nadu,Villupuram,12.12507,79.600647,50.0,success,non_hilly,SRTM30m,1.1382997597135651,0.0
Tamil Nadu,Virudhunagar,9.494113,77.863499,86.0,success,non_hilly,SRTM30m,0.3055331243956083,0.0
Tamil Nadu,Ariyalur,11.152859,79.258881,75.0,success,non_hilly,SRTM30m,0.18909206422747285,0.0
Tamil Nadu,Tiruppur,10.791533,77.53428,237.0,success,non_hilly,SRTM30m,0.9353112489702492,0.0
Tamil Nadu,Kallakurichi,11.79805,79.054152,122.0,success,non_hilly,SRTM30m,0.6323073413259064,0.0
Tamil Nadu,Chengalpattu,12.628889,80.036613,48.0,success,non_hilly,SRTM30m,3.3954043670540535,0.0
Tamil Nadu,Ranipet,12.919363,79.408063,174.0,success,non_hilly,SRTM30m,0.9798768308747711,0.0
Tamil Nadu,Tirupathur,12.584825,78.625053,1031.0,success,non_hilly,SRTM30m,6.970391677281823,0.0
Tamil Nadu,Tenkasi,9.093121,77.47558,161.0,success,non_hilly,SRTM30m,4.1441441441441444,0.0
Tripura,Dhalai,23.827709,91.98144,94.0,success,non_hilly,SRTM30m,2.709338360671759,0.0
Tripura,North Tripura,24.091844,92.241829,96.0,success,non_hilly,SRTM30m,0.719025664165525,0.0
Tripura,South Tripura,23.181356,91.614844,35.0,success,non_hilly,SRTM30m,0.6756756756756757,0.0
Tripura,West Tripura,23.91862507031634,91.38745873633484,41.0,success_srtm30m,non_hilly,SRTM30m,1.1892773321784729,0.0
Tripura,Khowai,23.954463106040784,91.64123425262862,57.0,success_srtm30m,non_hilly,SRTM30m,0.8427677998747437,0.0
Tripura,Sepahijala,23.531917062116563,91.30086223504884,29.0,success_srtm30m,non_hilly,SRTM30m,0.22522522522522523,0.0
Tripura,Gomati,23.426337737448748,91.62206875989226,156.0,success_srtm30m,non_hilly,SRTM30m,0.909034846340215,0.0
Tripura,Unakoti,24.201913786189703,92.04631904121656,81.0,success_srtm30m,non_hilly,SRTM30m,4.899344814091554,0.0
Telangana,Adilabad,19.54085010362641,78.63803265411033,477.0,success_srtm30m,non_hilly,SRTM30m,2.7397563636594335,0.0
Telangana,Hyderabad,17.399417665235212,78.46043044479089,531.0,success_srtm30m,non_hilly,SRTM30m,0.9166870249848975,0.0
Telangana,Karimnagar,18.405717253742992,79.277765078362,258.0,success_srtm30m,non_hilly,SRTM30m,0.3587405753461723,0.0
Telangana,Khammam,17.174686088752793,80.40315102722829,94.0,success_srtm30m,non_hilly,SRTM30m,0.41622716337776444,0.0
Telangana,Mahabubnagar,16.69188516908462,77.95659150431472,451.0,success_srtm30m,non_hilly,SRTM30m,2.6839201550452665,0.0
Telangana,Medak,17.945250000354577,78.1687891640452,483.0,success_srtm30m,non_hilly,SRTM30m,0.3725950953266094,0.0
Telangana,Nalgonda,16.85839822522908,79.21725386857591,183.0,success_srtm30m,non_hilly,SRTM30m,0.7014154844230799,0.0
Telangana,Nizamabad,18.72246918438259,78.21998850951934,481.0,success_srtm30m,non_hilly,SRTM30m,0.8765034515947854,0.0
Telangana,Ranga Reddy,17.130491474529556,78.3988728048196,634.0,success_srtm30m,non_hilly,SRTM30m,1.046069190935791,0.0
Telangana,Warangal,17.948574999893086,79.78823230912525,268.0,success_srtm30m,non_hilly,SRTM30m,0.7837014910853032,0.0
Telangana,Nirmal,19.092894260245004,78.39628524712825,333.0,success_srtm30m,non_hilly,SRTM30m,0.855462357899124,0.0
Telangana,Jagitial,18.822495000171507,78.91376706433523,262.0,success_srtm30m,non_hilly,SRTM30m,0.5597403885257308,0.0
Telangana,Peddapalli,18.62375883664402,79.49462228122368,184.0,success_srtm30m,non_hilly,SRTM30m,1.1865048634258017,0.0
Telangana,Rajanna Sircilla,18.4221291346974,78.76640851479007,365.0,success_srtm30m,non_hilly,SRTM30m,0.7788530909302145,0.0
Telangana,Mancherial,18.97813449869358,79.52277372838985,188.0,success_srtm30m,non_hilly,SRTM30m,0.9526863070564625,0.0
Telangana,Kamareddy,18.31228875915098,78.0555665624176,503.0,success_srtm30m,non_hilly,SRTM30m,1.3054930751952922,0.0
Telangana,Hanumakonda,18.07177000046501,79.4461772571317,273.0,success_srtm30m,non_hilly,SRTM30m,0.3153153153153153,0.0
Telangana,Jayashankar Bhupalapally,18.50959609537277,79.96127503441954,173.0,success_srtm30m,non_hilly,SRTM30m,0.9603069641012716,0.0
Telangana,Mahabubabad,17.7040259999389,80.03322005085359,205.0,success_srtm30m,non_hilly,SRTM30m,1.5712330267156298,0.0
Telangana,Jangoan,17.7475700006646,79.24131857928944,361.0,success_srtm30m,non_hilly,SRTM30m,0.6105019366180542,0.0
Telangana,Bhadradri Kothagudem,17.716944662147654,80.5681018374253,160.0,success_srtm30m,non_hilly,SRTM30m,1.3309375428376824,0.0
Telangana,Sangareddy,17.8556647678349,77.72035298361712,571.0,success_srtm30m,non_hilly,SRTM30m,0.39201043660653123,0.0
Telangana,Siddipet,18.04667500042516,78.90670094814425,509.0,success_srtm30m,non_hilly,SRTM30m,0.38737542249644846,0.0
Telangana,Wanaparthy,16.288821690806333,77.98425536718136,363.0,success_srtm30m,non_hilly,SRTM30m,0.8289714567184645,0.0
Telangana,Nagarkurnool,16.42027980842601,78.65662766320676,464.0,success_srtm30m,non_hilly,SRTM30m,0.7058443674972003,0.0
Telangana,Jogulamba Gadwal,16.096648128643956,77.73464549192302,364.0,success_srtm30m,non_hilly,SRTM30m,0.6681129461144402,0.0
Telangana,Suryapet,17.080359591262294,79.7924717268082,154.0,success_srtm30m,non_hilly,SRTM30m,0.673426747025945,0.0
Telangana,Yadadri Bhuvanagiri,17.431525001199915,79.085975475395,331.0,success_srtm30m,non_hilly,SRTM30m,0.7887095256600196,0.0
Telangana,Vikarabad,17.25115412742968,77.73928527477476,510.0,success_srtm30m,non_hilly,SRTM30m,0.6532254021217911,0.0
Telangana,Kumuram Bheem Asifabad,19.324966487701907,79.42850159064992,189.0,success_srtm30m,non_hilly,SRTM30m,0.6633722398929219,0.0
Telangana,Medchal Malkajgiri,17.53405000024964,78.53230795989174,591.0,success_srtm30m,non_hilly,SRTM30m,1.1386533709556843,0.0
Telangana,Mulugu,18.31325863428248,80.34424102757099,154.0,success_srtm30m,non_hilly,SRTM30m,0.9969854598774454,0.0
Telangana,Narayanpet,16.687871181577634,77.61751996677006,423.0,success_srtm30m,non_hilly,SRTM30m,1.0402962555469104,0.0
Uttarakhand,Almora,29.70264374771609,79.4326232567407,1134.0,success_srtm30m,non_hilly,SRTM30m,8.469482944147618,2.0
Uttarakhand,Bageshwar,30.00883890462288,79.9280311918487,1795.0,success_srtm30m,non_hilly,SRTM30m,24.39001385135245,2.0
Uttarakhand,Chamoli,30.50033155787555,79.61952067704064,1851.0,success_srtm30m,non_hilly,SRTM30m,7.542060431604762,2.0
Uttarakhand,Champawat,29.23507490815985,80.10222705173607,1043.0,success_srtm30m,non_hilly,SRTM30m,22.167530206915867,2.0
Uttarakhand,Dehradun,30.49756060813852,77.86293191687517,697.0,success_srtm30m,non_hilly,SRTM30m,10.39041500142349,0.0
Uttarakhand,Haridwar,29.911283430221925,78.0086520396884,263.0,success_srtm30m,non_hilly,SRTM30m,0.3438618927815606,0.0
Uttarakhand,Nainital,29.29503833603276,79.4162594394372,824.0,success_srtm30m,non_hilly,SRTM30m,14.280118106412743,2.0
Uttarakhand,Pauri Garhwal,29.847357500783623,78.7070147143955,1084.0,success_srtm30m,non_hilly,SRTM30m,23.39121401666891,2.0
Uttarakhand,Pithoragarh,30.12481240972884,80.47772490329876,5387.0,success_srtm30m,hilly,SRTM30m,3.660306278089824,1.0
Uttarakhand,Rudra Prayag,30.49110386444508,79.03611829362461,2278.0,success_srtm30m,non_hilly,SRTM30m,25.49687930310788,2.0
Uttarakhand,Tehri Garhwal,30.465629653611515,78.48394960148289,1709.0,success_srtm30m,non_hilly,SRTM30m,25.90824862680647,2.0
Uttarakhand,Udam Singh Nagar,29.045758556089925,79.43388335411915,231.0,success_srtm30m,non_hilly,SRTM30m,0.7371105959432885,0.0
Uttarakhand,Uttar Kashi,30.965148725470307,78.6342315703518,4494.0,success_srtm30m,hilly,SRTM30m,9.28156122119252,1.0
Uttar Pradesh,Agra,27.07550431517351,77.89109193240543,171.0,success_srtm30m,non_hilly,SRTM30m,0.20664458721144818,0.0
Uttar Pradesh,Aligarh,27.87556670797523,78.1357490744855,187.0,success_srtm30m,non_hilly,SRTM30m,0.13513513513513514,0.0
Uttar Pradesh,Prayagraj,25.27930905363276,81.90356070399068,97.0,success_srtm30m,non_hilly,SRTM30m,0.10294567649189953,0.0
Uttar Pradesh,Ambedkar Nagar,26.40457629889788,82.60657315629338,90.0,success_srtm30m,non_hilly,SRTM30m,0.23500671659598327,0.0
Uttar Pradesh,Auraiya,26.6558278913632,79.51607225067536,141.0,success_srtm30m,non_hilly,SRTM30m,0.18709689206117883,0.0
Uttar Pradesh,Azamgarh,26.02361760870231,83.02936002911619,81.0,success_srtm30m,non_hilly,SRTM30m,0.13478577004441739,0.0
Uttar Pradesh,Baghpat,29.03751796150414,77.30626185131042,229.0,success_srtm30m,non_hilly,SRTM30m,0.1789024362404481,0.0
Uttar Pradesh,Bahraich,27.731414409099507,81.49427945487821,124.0,success_srtm30m,non_hilly,SRTM30m,0.5318104445190563,0.0
Uttar Pradesh,Ballia,25.874497213580582,84.12087187965025,66.0,success_srtm30m,non_hilly,SRTM30m,0.18700611036811723,0.0
Uttar Pradesh,Balrampur,27.44768331230472,82.39568358257726,101.0,success_srtm30m,non_hilly,SRTM30m,0.31021634385839686,0.0
Uttar Pradesh,Banda,25.4438606022312,80.55956696584724,125.0,success_srtm30m,non_hilly,SRTM30m,0.3153153153153153,0.0
Uttar Pradesh,Barabanki,26.94213240329276,81.38567361722129,120.0,success_srtm30m,non_hilly,SRTM30m,0.10329293455433108,0.0
Uttar Pradesh,Bareilly,28.45830136564176,79.40471915847962,174.0,success_srtm30m,non_hilly,SRTM30m,0.13644348319435684,0.0
Uttar Pradesh,Basti,26.83872497444947,82.53511113130764,92.0,success_srtm30m,non_hilly,SRTM30m,0.20689524460780415,0.0
Uttar Pradesh,Bijnor,29.40695770696666,78.48240772066686,241.0,success_srtm30m,non_hilly,SRTM30m,0.1127991231211334,0.0
Uttar Pradesh,Budaun,28.064970932222923,79.04384096144315,175.0,success_srtm30m,non_hilly,SRTM30m,0.0,0.0
Uttar Pradesh,Bulandshahr,28.387444484359293,77.97437550126219,202.0,success_srtm30m,non_hilly,SRTM30m,0.05120193557435341,0.0
Uttar Pradesh,Chandauli,25.12579941401688,83.24986192779629,80.0,success_srtm30m,non_hilly,SRTM30m,0.2339720863853132,0.0
Uttar Pradesh,Chitrakoot,25.21722005287541,81.08760109861652,130.0,success_srtm30m,non_hilly,SRTM30m,0.23066307666875324,0.0
Uttar Pradesh,Deoria,26.42393203521394,83.76422673408919,81.0,success_srtm30m,non_hilly,SRTM30m,0.10060019920618332,0.0
Uttar Pradesh,Etah,27.555019502064468,78.59922872988683,172.0,success_srtm30m,non_hilly,SRTM30m,0.10342976877878649,0.0
Uttar Pradesh,Etawah,26.715550593336616,79.09168713942415,148.0,success_srtm30m,non_hilly,SRTM30m,0.25214147769573003,0.0
Uttar Pradesh,Ayodhya,26.63860148055892,82.05814036926479,103.0,success_srtm30m,non_hilly,SRTM30m,0.15775077079510746,0.0
Uttar Pradesh,Farrukhabad,27.436210962164587,79.48948380451634,153.0,success_srtm30m,non_hilly,SRTM30m,0.3193738791505911,0.0
Uttar Pradesh,Fatehpur,25.83479623721236,80.91549422042696,111.0,success_srtm30m,non_hilly,SRTM30m,0.3036419742850739,0.0
Uttar Pradesh,Firozabad,27.19418805160479,78.46051349831369,165.0,success_srtm30m,non_hilly,SRTM30m,0.17663133553375487,0.0
Uttar Pradesh,Gautam Buddha Nagar,28.369705955292456,77.56394695114217,202.0,success_srtm30m,non_hilly,SRTM30m,0.6401988304229752,0.0
Uttar Pradesh,Ghaziabad,28.767927453582924,77.46038775678466,220.0,success_srtm30m,non_hilly,SRTM30m,0.32121716306132087,0.0
Uttar Pradesh,Ghazipur,25.60346053749257,83.50763663180416,72.0,success_srtm30m,non_hilly,SRTM30m,0.10958550841932196,0.0
Uttar Pradesh,Gonda,27.110336464124345,81.92390786813169,104.0,success_srtm30m,non_hilly,SRTM30m,0.2356112834269771,0.0
Uttar Pradesh,Gorakhpur,26.667359974172264,83.36422385674115,81.0,success_srtm30m,non_hilly,SRTM30m,0.3024418542516261,0.0
Uttar Pradesh,Hamirpur,25.81981680503323,79.86637748085448,115.0,success_srtm30m,non_hilly,SRTM30m,1.0476544912881438,0.0
Uttar Pradesh,Hardoi,27.337002353309902,80.09985284682546,141.0,success_srtm30m,non_hilly,SRTM30m,0.4940106874736173,0.0
Uttar Pradesh,Jalaun,26.1044653162573,79.39352085208569,143.0,success_srtm30m,non_hilly,SRTM30m,0.06741863098083506,0.0
Uttar Pradesh,Jaunpur,25.79666699712517,82.48893926166707,81.0,success_srtm30m,non_hilly,SRTM30m,0.10006184444599313,0.0
Uttar Pradesh,Jhansi,25.53016399834573,78.6527458271076,204.0,success_srtm30m,non_hilly,SRTM30m,0.5342159335424004,0.0
Uttar Pradesh,Amroha,28.758217750616303,78.28358039765304,207.0,success_srtm30m,non_hilly,SRTM30m,0.15414810807580803,0.0
Uttar Pradesh,Kannauj,26.99877344070493,79.69276316683592,140.0,success_srtm30m,non_hilly,SRTM30m,0.27495780606779807,0.0
Uttar Pradesh,Kanpur Dehat,26.458565894611304,79.85482736235873,138.0,success_srtm30m,non_hilly,SRTM30m,0.5111539738737809,0.0
Uttar Pradesh,Kanpur Nagar,26.44159054910463,80.26485389151989,131.0,success_srtm30m,non_hilly,SRTM30m,0.24667773257659414,0.0
Uttar Pradesh,Kaushambi,25.53442261259781,81.44944455365246,106.0,success_srtm30m,non_hilly,SRTM30m,0.13447918624979946,0.0
Uttar Pradesh,Kheri,28.183457851531458,80.71314551778426,150.0,success_srtm30m,non_hilly,SRTM30m,0.20436735226615632,0.0
Uttar Pradesh,Kushi Nagar,26.924239019431766,83.8320348978958,90.0,success_srtm30m,non_hilly,SRTM30m,0.2431045852293342,0.0
Uttar Pradesh,Lalitpur,24.700311190898343,78.51859920770217,356.0,success_srtm30m,non_hilly,SRTM30m,0.5646929163210047,0.0
Uttar Pradesh,Lucknow,26.831236404786136,80.91744434717515,124.0,success_srtm30m,non_hilly,SRTM30m,0.1514390856892854,0.0
Uttar Pradesh,Hathras,27.5724552300802,78.11162503711301,179.0,success_srtm30m,non_hilly,SRTM30m,0.16908801456579048,0.0
Uttar Pradesh,Maharajganj,27.183728401961204,83.49179618192923,91.0,success_srtm30m,non_hilly,SRTM30m,0.3544676297115062,0.0
Uttar Pradesh,Mahoba,25.359745444745727,79.70451053197725,173.0,success_srtm30m,non_hilly,SRTM30m,0.3307012168649773,0.0
Uttar Pradesh,Mainpuri,27.20931787475651,79.06253994592986,157.0,success_srtm30m,non_hilly,SRTM30m,0.18018018018018017,0.0
Uttar Pradesh,Mathura,27.600241103110854,77.58838044141501,185.0,success_srtm30m,non_hilly,SRTM30m,0.3912955234872256,0.0
Uttar Pradesh,Mau,26.039009926878755,83.4986307334739,70.0,success_srtm30m,non_hilly,SRTM30m,0.4614750542547812,0.0
Uttar Pradesh,Meerut,29.01412987773992,77.76530682774955,226.0,success_srtm30m,non_hilly,SRTM30m,0.32191982454327034,0.0
Uttar Pradesh,Mirzapur,24.93167268323516,82.62806229468295,241.0,success_srtm30m,non_hilly,SRTM30m,1.7145923879644074,0.0
Uttar Pradesh,Moradabad,28.879727967870227,78.78439863782489,193.0,success_srtm30m,non_hilly,SRTM30m,0.04504504504504504,0.0
Uttar Pradesh,Muzaffarnagar,29.44974225871912,77.74292853169634,247.0,success_srtm30m,non_hilly,SRTM30m,0.17944170204930696,0.0
Uttar Pradesh,Pilibhit,28.4942638299873,80.10782628179233,182.0,success_srtm30m,non_hilly,SRTM30m,0.20990489500629134,0.0
Uttar Pradesh,Pratapgarh,25.876672218670848,81.83180261088658,100.0,success_srtm30m,non_hilly,SRTM30m,0.10979516031948511,0.0
Uttar Pradesh,Rae Bareli,26.20862426963012,81.21866454608254,110.0,success_srtm30m,non_hilly,SRTM30m,0.5685663978535888,0.0
Uttar Pradesh,Rampur,28.79351246370353,79.18458712720457,187.0,success_srtm30m,non_hilly,SRTM30m,0.0683448992619331,0.0
Uttar Pradesh,Saharanpur,29.985448327165848,77.50554572045829,283.0,success_srtm30m,non_hilly,SRTM30m,0.13760335958660577,0.0
Uttar Pradesh,Sant Kabeer Nagar,26.7550416881505,83.03988830258768,82.0,success_srtm30m,non_hilly,SRTM30m,0.2702702702702703,0.0
Uttar Pradesh,Bhadohi,25.357344174113585,82.50034322560958,87.0,success_srtm30m,non_hilly,SRTM30m,0.20592243500491555,0.0
Uttar Pradesh,Shahjahanpur,27.91288448307091,79.7476579519969,152.0,success_srtm30m,non_hilly,SRTM30m,0.18018018018018017,0.0
Uttar Pradesh,Shravasti,27.678619891799244,81.8929720316789,121.0,success_srtm30m,non_hilly,SRTM30m,0.10345796489886197,0.0
West Bengal,Dinajpur Uttar,25.871239903304925,87.96334810274564,42.0,success_srtm30m,non_hilly,SRTM30m,0.2693787180878169,0.0
West Bengal,Hooghly,22.90869080587081,88.01097455433043,19.0,success_srtm30m,non_hilly,SRTM30m,0.15346603623974897,0.0
West Bengal,Howrah,22.49989852575684,88.03694274831486,4.0,success_srtm30m,non_hilly,SRTM30m,0.18666033566700724,0.0
West Bengal,Jalpaiguri,26.626519749702744,88.73084186792494,90.0,success_srtm30m,non_hilly,SRTM30m,0.22077355916813993,0.0
West Bengal,Kolkata,22.542077940188143,88.35135425855606,12.0,success_srtm30m,non_hilly,SRTM30m,0.14366676731632133,0.0
West Bengal,Maldah,25.09666357971449,88.11272679844473,30.0,success_srtm30m,non_hilly,SRTM30m,0.283046743080457,0.0
West Bengal,Medinipur East,22.10255532446467,87.90915123997507,6.0,success_srtm30m,non_hilly,SRTM30m,0.14361477404962805,0.0
West Bengal,Medinipur West,22.35957089590417,87.41053208066228,25.0,success_srtm30m,non_hilly,SRTM30m,0.36675362213499957,0.0
West Bengal,Murshidabad,24.29147692178723,88.37295062680874,24.0,success_srtm30m,non_hilly,SRTM30m,0.14388847123553233,0.0
